COUNTRY,FREQUENCY,INDICATOR,UNIT,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY,TIME_PERIOD,OBS_VALUE
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2022-04,129842
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2022-05,124447
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2022-06,121942
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2022-07,123002
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2022-08,123051
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2022-09,119296
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2022-10,119818.44681054293
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2022-11,127496.58205273714
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2022-12,138434.61640549058
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-01,140290.56965787712
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-02,141535.49604724205
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-03,150372.51289773398
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-04,160399.18053456343
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-05,164704.14252403399
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-06,165246.8236907016
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-07,166747.97836799137
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-08,163327.15373334754
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-09,162926.33753799647
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-10,166709.04038162233
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-11,172801.88222073638
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2023-12,189485.5840586143
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2024-01,193247.04800058433
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2024-02,196785.23118155714
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2024-03,203190.39379245631
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2024-04,208258.59477348195
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2024-05,212752.25623535624
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2024-06,213751.30149401326
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2024-07,216871.24168853275
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2024-08,225122.28268821249
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2024-09,226907.43960174627
Emirates,Monthly,CBs' Foreign Assets,"United States Dollar, Million",,,,,2024-10,225957.40719306425
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-01,1920
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-02,3181
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-03,2456
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-04,4327
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-05,1733
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-06,4481
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-07,3955
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-08,2009
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-09,1918
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-10,1351
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-11,1219
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2016-12,1284
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-01,1517
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-02,1602
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-03,1794
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-04,1574
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-05,1685
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-06,1396
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-07,1769
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-08,1672
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-09,1306
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-10,1269
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-11,1492
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2017-12,1398
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-01,2682
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-02,2841
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-03,2074
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-04,1394
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-05,1525
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-06,1336
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-07,1421
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-08,1429
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-09,1303
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-10,1328
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-11,1296
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2018-12,1902
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-01,2037
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-02,1390
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-03,1320
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-04,1199
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-05,1947
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-06,1781
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-07,1345
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-08,1603
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-09,1040
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-10,1053
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-11,1007
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2019-12,1016
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-01,1159
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-02,1667
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-03,1220
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-04,1886
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-05,1079
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-06,915
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-07,2246
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-08,1581
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-09,1603
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-10,2121
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-11,2419
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2020-12,2944
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-01,1267
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-02,952
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-03,1567
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-04,1441
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-05,1430
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-06,1197
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-07,1351
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-08,4494
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-09,4764
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-10,4402
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-11,4303
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2021-12,4190
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-01,4494
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-02,6894
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-03,7033
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-04,6658
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-05,4047
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-06,3873
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-07,4430
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-08,3868
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-09,3702
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-10,3822.185417216831
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-11,5991.2763222214098
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2022-12,8580.7885625670733
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-01,4770.8563578439907
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-02,4514.0834826972023
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-03,4573.4434898891423
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-04,4840.8358158638475
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-05,4338.1818100091577
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-06,4605.3018423728909
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-07,4567.7253240587261
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-08,4311.2247425229098
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-09,4186.7865623086127
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-10,5667.246925164487
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-11,4985.4237232900878
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2023-12,6117.3482641015407
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2024-01,4188.9649111963899
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2024-02,4203.6687661888891
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2024-03,4230.0812464531928
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2024-04,5189.3716379082689
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2024-05,4751.523511464964
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2024-06,4148.1208695505593
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2024-07,6772.4866921006642
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2024-08,8138.0391511262687
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2024-09,6059.0774313534894
Emirates,Monthly,CBs' Foreign  Liabilities,"United States Dollar, Million",,,,,2024-10,4086.310219859869
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-01,675393
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-02,670444
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-03,678311
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-04,678291
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-05,682408
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-06,685772
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-07,685039
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-08,685798
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-09,694390
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-10,692836
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-11,699447
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2016-12,711671
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-01,710706
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-02,715128
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-03,721115
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-04,724836
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-05,731378
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-06,722759
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-07,717144
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-08,713135
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-09,719732
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-10,718615
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-11,731670
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2017-12,733506
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-01,731965
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-02,737092
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-03,740168
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-04,738377
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-05,744889
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-06,748518
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-07,755491
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-08,762498
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-09,772834
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-10,773695
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-11,777198
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2018-12,781079
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2019-01,793241
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2019-02,792239
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2019-03,788263
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2019-04,796563
Emirates,Monthly,Banks' Total Assets\ Liabilities,"United States Dollar, Million",,,,,2019-05,793165
