Country,Country,Track,Track,Indicator,Indicator,Citizen,Citizen,Sex,Sex,Units,Frequency,Frequency,TIME_PERIOD,OBS_VALUE
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2020,2141889
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2021,2051254
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2022,9494220
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2023,11940020
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2024,11828556
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2000,2925025
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2001,3259061
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2002,3402725
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2003,3293952
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2004,3803040
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2005,4476501
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2006,4768562
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2007,4740942
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2008,5340339
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2009,5242169
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2010,5805466
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2011,3774658
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2012,4706027
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2013,5689541
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2014,6642679
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2015,7476429
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2016,7908081
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2017,8473601
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2018,9534662
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2019,8373968
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2020,1232336
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2021,2955786
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2022,8204321
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2023,9646158
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2024,10864490
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2000,3046906
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2001,3207341
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2002,3511519
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2003,3691618
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2004,4029912
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2005,4505979
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2006,4752756
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2007,5503397
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2008,5788244
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2009,5545574
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2010,5811832
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2011,4427731
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2012,5827901
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2013,6063220
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2014,6989732
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2015,6876966
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2016,6835115
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2017,6123355
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2018,5198603
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2019,5562167
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2020,1362624
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2021,1851302
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2022,6145549
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2023,8314622
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,Number,A,Annual,2024,8799068
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2000,26171
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2001,27766
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2002,32455
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2003,39779
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2004,76231
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2005,110188
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2006,123265
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2007,167101
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2008,249085
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2009,387364
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2010,469707
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2011,598383
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2012,487335
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2013,577712
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2014,581212
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2015,642180
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2016,737965
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2017,735652
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2018,1132322
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2019,1251084
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2020,302215
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2021,247870
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2022,1426447
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2023,1457886
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,Number,A,Annual,2024,1388517
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2000,210770
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2001,226378
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2002,247871
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2003,257988
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2004,317645
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2005,376514
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2006,526631
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2007,461267
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2008,502124
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2009,558441
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2010,655972
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2011,867369
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2012,951452
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2013,1093508
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2014,1121465
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2015,1300595
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2016,1411364
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2017,753140
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2018,200267
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2019,233518
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2020,62616
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2021,194704
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2022,953678
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2023,1566934
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2024,1922531
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2000,730833
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2001,761429
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2002,844983
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2003,898781
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2004,1023308
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2005,1185704
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2006,1320989
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2007,1531896
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2008,1620195
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2009,1830066
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2010,1925718
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2011,2281844
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2012,2429175
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2013,2720250
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2014,2875609
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2015,3093465
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2016,3056177
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2017,3210889
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2018,4098236
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2019,4154806
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2020,992290
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2021,546096
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2022,912621
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2023,3714850
KN_TTL,GCC,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2024,6614948
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2000,67
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2001,65
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2002,61
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2003,67
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2004,75
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2005,79
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2006,80
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2007,114
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2008,116
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2009,123
KN_TTL,GCC,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N1,Emirati,KN_T,Total,Number,A,Annual,2010,126
