Dataflow,GCCSTAT.PSS:DF_Common_Market_Tables(1.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dataflow Name,Common Market Tables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DataStructure,GCCSTAT.PSS:DSD_Common_Market_Tables(1.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DataStructure Name,Common Market Tables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency Name,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Country Name,Track,Track Name,Indicator,Indicator Name,Citizen,Citizen Name,Sex,Sex Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
AE,United Arab Emirates,T5,Economic Activities,KN_A15,No. of GCC Banks in other Member States,KN_N5,Qatari,KN_T,Total,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
AE,United Arab Emirates,T5,Economic Activities,KN_A15,No. of GCC Banks in other Member States,KN_N6,Kuwaiti,KN_T,Total,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
AE,United Arab Emirates,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N2,Bahraini,KN_T,Total,1,5,8,19,148,18324,16981,16363,16320,16266,16147,16168,15278,15348,15360,15328,15303,15193,15163,16063,15054,15286,,
AE,United Arab Emirates,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N3,Saudi,KN_T,Total,8,14,19,33,2250,155403,142872,131510,124489,123836,122819,123915,113431,113262,113060,112607,112137,111593,111133,119824,110213,111205,,
AE,United Arab Emirates,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N4,Omani,KN_T,Total,1,3,9,10,175,38286,33476,23162,26189,24651,23785,23931,22487,22633,22571,22313,22136,21939,21769,22883,17570,17765,,
AE,United Arab Emirates,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N5,Qatari,KN_T,Total,9,8,10,16,328,16411,15671,15847,15599,15487,15363,15545,14825,14902,14890,14887,14874,14736,14706,15300,14582,14724,,
AE,United Arab Emirates,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N6,Kuwaiti,KN_T,Total,3,7,16,34,189,29195,32118,28936,29200,29608,28893,32684,31277,31306,30955,30756,30544,30222,29975,30913,28908,29026,,
BH,Kingdom of Bahrain,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N1,Emirati,KN_T,Total,33222,35811,38357,37327,41950,45715,51691,57846,86775,83628,77835,42796,46985,89564,61557,62615,65084,58194,64463,65913,11735,19972,,
BH,Kingdom of Bahrain,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,2617406,2922333,3030039,2963641,3415008,4000627,4225623,4195531,4646294,4538111,5153411,3320256,4213498,5062463,6040989,6901973,7335300,7996751,9094823,7961349,1147853,2841500,,
BH,Kingdom of Bahrain,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,20740,23827,25820,25593,29089,33865,38347,43607,51222,49624,54212,39460,47301,58879,60428,63043,58623,45153,41932,46326,12135,11751,,
BH,Kingdom of Bahrain,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,82923,88239,89939,86680,103172,137251,154285,155430,161211,152102,146402,96224,115829,122351,126702,134538,137002,62268,4594,5773,838,3927,,
BH,Kingdom of Bahrain,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,170734,188851,218570,180711,213821,259043,298616,288528,394837,418704,373606,275922,282414,356284,353003,314260,312072,311235,328850,294607,59775,78636,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,625,611,548,497,494,495,504,442,384,385,434,414,412,375,405,400,407,394,388,387,414,393,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,606,653,611,648,624,588,561,543,494,538,491,502,464,433,466,467,460,474,482,473,475,413,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,365,347,322,274,284,264,279,240,234,200,230,221,222,199,230,218,237,222,227,218,223,204,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,345,369,341,360,341,325,282,267,267,260,220,235,224,211,236,246,248,250,248,251,250,201,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_M,Male,161,169,126,120,107,125,122,114,112,87,95,104,104,95,81,102,101,116,97,85,114,113,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_F,Female,148,163,143,155,150,128,138,141,141,144,149,136,108,98,110,124,123,128,126,116,114,107,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_M,Male,99,95,100,103,103,106,103,88,38,98,109,89,86,81,94,80,69,56,64,84,77,76,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_F,Female,113,121,127,133,133,135,141,135,86,134,122,131,132,124,120,97,89,96,108,106,111,105,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_M,Male,138,188,499,993,1515,1670,114,75,67,84,139,140,157,171,182,204,190,256,426,545,382,335,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_F,Female,197,318,407,537,714,874,98,75,66,72,91,112,134,172,186,208,209,281,456,737,637,644,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A11,Number of GCC nationals benefiting from health services in hospitals and government health centers,KN_N1,Emirati,KN_T,Total,611,718,859,1118,1667,1643,1948,881,844,1001,783,662,696,133,698,554,539,453,398,383,2144,1904,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A11,Number of GCC nationals benefiting from health services in hospitals and government health centers,KN_N3,Saudi,KN_T,Total,6308,8174,9499,11057,14895,16066,17828,7147,7653,7645,7530,6410,7077,6175,7659,6175,7705,7409,7258,7426,9691,4050,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A11,Number of GCC nationals benefiting from health services in hospitals and government health centers,KN_N4,Omani,KN_T,Total,2257,2833,3350,4063,5615,5703,6747,2122,2190,1900,1858,1678,1655,1223,1537,1115,1080,1033,972,942,1404,1445,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A11,Number of GCC nationals benefiting from health services in hospitals and government health centers,KN_N5,Qatari,KN_T,Total,880,1023,1441,1690,2491,2572,2564,1542,1605,1854,1603,1384,1481,1132,1251,1036,1070,638,266,265,266,536,,
BH,Kingdom of Bahrain,T10,Health and Education,KN_A11,Number of GCC nationals benefiting from health services in hospitals and government health centers,KN_N6,Kuwaiti,KN_T,Total,910,1352,1363,1579,2242,2378,2576,2582,1993,2450,2460,2025,2007,1792,2081,1574,1722,1533,1513,1548,4760,2214,,
BH,Kingdom of Bahrain,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N1,Emirati,KN_T,Total,322,458,555,624,674,734,837,981,1045,1057,1103,1140,1162,1239,1325,1360,1916,2131,2891,3149,3205,3363,,
BH,Kingdom of Bahrain,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N3,Saudi,KN_T,Total,2757,2922,3349,3717,3943,4333,4592,5104,5255,5366,5525,5828,6137,6391,6770,7005,8678,9220,9786,10312,10470,10943,,
BH,Kingdom of Bahrain,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N4,Omani,KN_T,Total,52,63,72,82,89,103,121,135,148,157,164,177,196,211,230,235,309,320,338,352,355,365,,
BH,Kingdom of Bahrain,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N5,Qatari,KN_T,Total,238,278,331,374,410,476,581,826,939,962,1025,1384,1453,1564,1682,1754,2662,2816,2908,2948,2971,3091,,
BH,Kingdom of Bahrain,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N6,Kuwaiti,KN_T,Total,5099,7383,7740,7925,8262,8429,8916,9276,9434,9493,9669,10146,10271,10443,11995,12226,15313,17239,17827,18637,19211,20004,,
BH,Kingdom of Bahrain,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N1,Emirati,KN_T,Total,,4,39,72,117,192,6659,6698,6755,6771,6793,6805,6809,6820,6834,6853,7227,7299,7312,7329,7385,8159,,
BH,Kingdom of Bahrain,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N3,Saudi,KN_T,Total,,2,105,173,313,2734,14633,15434,16174,16286,16509,16574,16614,16681,16773,16861,25894,26158,26246,26305,26337,26497,,
BH,Kingdom of Bahrain,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N4,Omani,KN_T,Total,,,5,10,25,85,935,1133,1145,1145,1148,1153,1154,1159,1163,1166,1334,1345,1351,1352,1355,1362,,
BH,Kingdom of Bahrain,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N5,Qatari,KN_T,Total,,2,17,43,71,206,892,934,953,963,984,992,996,1001,1009,1021,2075,2119,2125,2136,2140,2148,,
BH,Kingdom of Bahrain,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N6,Kuwaiti,KN_T,Total,,,93,182,248,417,1470,1554,1637,1711,1728,1740,1758,1780,1840,1857,12576,12905,12963,12999,13034,13180,,
SA,Kingdom of Saudi Arabia,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N1,Emirati,KN_T,Total,191895,209164,216049,236420,259785,308887,320221,382851,414042,374194,453204,349388,384952,412757,443918,453371,510408,507431,478768,479268,90991,90991,,
SA,Kingdom of Saudi Arabia,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,952184,1049049,1128634,1290866,1407001,1464360,1561816,1766463,1726377,1472225,1657115,1184799,2257496,2333263,2480994,2331553,2249129,2211653,1992900,2124237,482918,482918,,
SA,Kingdom of Saudi Arabia,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,102389,121604,144244,160810,174154,211975,237325,250938,2433213,204933,272749,165589,232361,223656,290793,304239,316390,299900,232611,248199,89010,89010,,
SA,Kingdom of Saudi Arabia,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,451946,480142,509960,553399,604441,712699,600760,920191,242727,944456,956913,755511,879043,887337,973138,1001973,1062496,558027,21048,35120,9291,9291,,
SA,Kingdom of Saudi Arabia,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,1348492,1347382,1512632,1450123,1584531,1808058,2032634,2182954,971885,2549766,2471851,1972444,2074049,2206207,2800889,2785830,2696692,2546344,2473276,2675343,690414,690414,,
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,2277,2287,2411,2211,2422,2483,3006,3109,3270,3112,2645,2497,3816,2615,5247,3564,4830,4229,3919,3994,3171,2538,,
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,1795,1784,1993,1698,1865,1906,2340,2450,3011,2203,1915,2001,2591,2371,3891,3274,3910,3598,3516,3467,3339,2728,,
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,1189,1125,1248,1188,1258,1280,1665,1577,1649,1221,1221,1219,1270,1595,1733,1414,1887,1794,1739,1726,1436,1203,,
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,993,1000,1075,928,1051,1105,1351,1429,1453,1222,1080,1103,1308,1651,1814,1686,2042,1911,1848,1823,1544,1363,,
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_M,Male,593,579,574,540,540,627,708,824,886,721,632,621,852,1020,1008,884,1060,992,885,893,662,560,,
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_F,Female,459,438,503,420,417,425,524,543,840,537,489,511,595,720,807,782,861,848,823,815,773,688,,
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_M,Male,495,583,589,483,624,576,633,708,735,1170,792,657,1694,,2506,1266,1883,1443,1295,1375,1073,775,,
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_F,Female,343,346,415,350,397,376,465,478,718,444,346,387,688,,1270,806,1007,839,845,829,1022,677,,
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_M,Male,83,79,81,101,511,511,303,380,459,518,408,518,656,1195,1195,556,574,417,335,303,303,338,,
SA,Kingdom of Saudi Arabia,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_F,Female,35,43,48,44,,,188,182,175,169,141,93,333,264,264,346,441,346,441,451,451,443,,
SA,Kingdom of Saudi Arabia,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N1,Emirati,KN_T,Total,,1,29,92,154,209,298,375,435,472,499,539,598,613,,726,735,780,849,1393,1372,1563,,
SA,Kingdom of Saudi Arabia,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N2,Bahraini,KN_T,Total,,,27,63,125,223,378,444,553,596,630,648,676,706,,884,1061,1155,1223,2805,2750,3058,,
SA,Kingdom of Saudi Arabia,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N4,Omani,KN_T,Total,,,3,15,46,58,81,95,101,113,129,135,146,157,,180,202,219,208,818,307,337,,
SA,Kingdom of Saudi Arabia,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N5,Qatari,KN_T,Total,,1,53,121,247,295,354,404,461,469,477,484,507,525,,543,583,601,568,273,623,639,,
SA,Kingdom of Saudi Arabia,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N6,Kuwaiti,KN_T,Total,,6,45,302,672,957,1587,1965,2694,2842,2898,2944,3061,3148,,3458,3868,4059,4151,4703,6067,6858,,
OM,Sultanate of Oman,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N1,Emirati,KN_T,Total,5670,8356,11146,10928,33836,51791,57022,63415,108650,288872,379015,419348,361228,433898,432267,437955,500675,499947,855136,1018029,258393,232322,,
OM,Sultanate of Oman,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,3613,3870,4508,4965,6046,8247,9159,15449,15791,13034,13332,29027,22392,26346,23795,33688,39593,37281,40560,43287,8558,3065,,
OM,Sultanate of Oman,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,10705,8315,8760,14973,25603,36186,39695,59087,91396,55331,53363,100375,73400,77202,86004,124749,147164,144815,166847,114630,20999,8501,,
OM,Sultanate of Oman,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,2001,2530,2675,3042,4121,5950,7540,10691,11670,11428,9366,18945,11423,13826,13808,16573,19869,22673,38492,41793,7886,2528,,
OM,Sultanate of Oman,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,4182,4695,5366,5871,6625,8014,9849,18459,21578,18699,14631,30688,18892,26440,25338,29215,30664,30936,31287,33345,6379,1454,,
OM,Sultanate of Oman,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,518,467,391,345,319,280,245,255,264,258,279,287,338,328,354,338,333,309,335,365,424,367,,
OM,Sultanate of Oman,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,601,539,465,391,329,268,263,247,277,270,299,303,346,335,381,351,374,381,424,446,484,436,,
OM,Sultanate of Oman,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,279,253,205,193,166,167,136,142,144,142,142,143,189,195,192,188,181,166,186,214,234,209,,
OM,Sultanate of Oman,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,301,247,221,167,146,115,123,112,139,159,172,163,193,189,219,206,200,203,227,249,265,242,,
OM,Sultanate of Oman,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_M,Male,165,133,106,100,98,71,59,64,66,96,69,81,87,81,96,92,100,87,91,90,109,89,,
OM,Sultanate of Oman,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_F,Female,157,156,121,109,104,85,71,64,75,94,69,74,81,73,83,91,116,113,117,100,116,98,,
OM,Sultanate of Oman,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_M,Male,74,81,80,52,55,42,50,49,54,20,68,63,62,52,66,58,52,56,58,61,81,69,,
OM,Sultanate of Oman,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_F,Female,143,136,123,115,79,68,69,71,63,17,58,66,72,73,79,54,58,65,80,97,103,96,,
OM,Sultanate of Oman,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_M,Male,12,15,18,25,28,33,27,30,32,34,34,27,14,8,8,17,17,10,4,4,5,8,,
OM,Sultanate of Oman,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_F,Female,37,35,32,27,33,26,24,20,23,12,17,14,12,17,23,20,17,20,19,17,23,23,,
OM,Sultanate of Oman,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N1,Emirati,KN_T,Total,590,,1096,1307,1209,1804,2757,1898,3223,4965,7242,9382,11130,12277,13172,14073,14498,14932,15514,15818,16030,16510,,
OM,Sultanate of Oman,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N2,Bahraini,KN_T,Total,35,,40,41,53,918,1813,1008,1060,1177,1319,1406,1537,1647,1740,1852,1936,2031,2102,2178,2218,2270,,
OM,Sultanate of Oman,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N3,Saudi,KN_T,Total,10,,18,31,32,52,74,36,51,79,108,139,222,301,554,653,715,774,861,894,901,956,,
OM,Sultanate of Oman,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N5,Qatari,KN_T,Total,13,,17,23,34,76,142,127,316,465,632,749,958,1211,1467,1572,1627,1723,1936,2080,2109,2177,,
OM,Sultanate of Oman,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N6,Kuwaiti,KN_T,Total,331,,565,683,911,1473,2481,2470,4463,5562,7118,8089,9591,11223,12840,13882,14363,14889,15332,15650,15759,15934,,
OM,Sultanate of Oman,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N1,Emirati,KN_T,Total,,,,,,,,,11789,11630,11239,11489,,,28132,,11166,11236,11218,10993,10964,10939,,
OM,Sultanate of Oman,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N2,Bahraini,KN_T,Total,,,,,,,,,322,313,252,294,,,1315,,235,246,239,224,217,215,,
OM,Sultanate of Oman,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N3,Saudi,KN_T,Total,,,,,,,,,404,400,398,399,,,2758,,392,410,400,388,380,379,,
OM,Sultanate of Oman,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N5,Qatari,KN_T,Total,,,,,,,,,1035,1019,983,1179,,,1821,,960,1132,1138,960,962,955,,
OM,Sultanate of Oman,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N6,Kuwaiti,KN_T,Total,,,,,,,,,254,245,216,271,,,1653,,340,371,380,339,329,323,,
QA,State of Qatar,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N1,Emirati,KN_T,Total,32495,34841,38900,40762,46454,51010,64578,64406,76491,81953,93565,115431,116293,123887,102009,117614,117614,58807,33940.5,9074,2285,14407,,
QA,State of Qatar,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,34410,40379,41818,45131,53678,60148,71643,72597,78051,84845,90219,94859,102657,115137,124495,132937,132937,66468.5,44424.75,22381,5230,9285,,
QA,State of Qatar,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,107498,111306,118542,118742,149678,183245,281065,213669,242402,273445,340783,502782,573394,673691,703218,855650,855650,427825,237492.5,47160,12120,116491,,
QA,State of Qatar,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,21769,24181,25753,29972,37196,50913,66039,75399,78033,76560,85126,90628,100781,102900,103378,102414,102414,102414,84576,66738,17600,28977,,
QA,State of Qatar,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,14598,15671,22858,23381,30639,31198,43306,35196,27147,41638,46279,63669,58327,77893,88365,91980,91980,91980,89998.5,88017,25381,25544,,
QA,State of Qatar,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,1660,1592,1595,1528,1506,1421,1380,1366,1322,1314,1391,,,1518,1644,1782,1964,2042,2114,2231,2335,2335,,
QA,State of Qatar,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,1680,1660,1683,1621,1568,1520,1489,1450,1475,1488,1492,,,1585,1735,1857,1979,2082,2205,2346,2416,2416,,
QA,State of Qatar,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,1028,971,925,838,780,723,684,651,608,607,655,,,859,953,1033,1122,1199,1280,1322,1344,1344,,
QA,State of Qatar,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,994,937,945,898,816,754,728,687,681,694,698,,,837,963,1063,1147,1239,1324,1406,1411,1411,,
QA,State of Qatar,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_M,Male,382,359,391,402,417,383,396,386,388,364,356,,,321,354,382,467,460,443,492,520,520,,
QA,State of Qatar,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_F,Female,392,413,408,374,393,410,415,407,419,392,376,,,386,414,420,446,463,470,512,540,540,,
QA,State of Qatar,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_M,Male,250,262,279,288,309,315,300,329,326,343,380,,,338,337,367,375,383,391,417,471,471,,
QA,State of Qatar,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_F,Female,294,310,330,349,359,356,346,356,375,402,418,,,362,358,374,386,380,411,428,465,465,,
QA,State of Qatar,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_M,Male,141,85,135,162,240,173,123,130,103,105,99,120,146,191,191,186,200,200,198,214,247,247,,
QA,State of Qatar,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_F,Female,355,340,320,312,383,357,387,401,400,385,408,449,512,595,595,603,691,691,874,900,872,872,,
QA,State of Qatar,T9,Stock Markets,KN_A20,No. of GCC Shareholders in Stock Companies in other Member States Permited for GCC Citizens to Trade & Own,KN_N1,Emirati,KN_T,Total,104,247,593,604,512,651,48540,37396,31765,30922,30155,28700,28367,28367,26581,25627.18264,25627.18264,25627.18264,25627.18264,25627.18264,25627.18264,25627.18264,,
