COUNTRY,PARTENER COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY
Bahrain,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2022,80,,,,
Bahrain,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2023,56.047,,,,
Bahrain,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2024,140.2,,,,
Bahrain,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2019,61.51874681321077,,,,
Bahrain,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2020,23,,,,
Bahrain,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2021,24,,,,
Bahrain,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2022,52,,,,
Bahrain,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2023,36,,,,
Bahrain,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2024,70,,,,
Bahrain,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2019,29.528382579027472,,,,
Bahrain,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2020,6,,,,
Bahrain,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2021,7,,,,
Bahrain,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2022,28,,,,
Bahrain,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2023,20,,,,
Bahrain,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2024,70,,,,
Bahrain,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2019,0,,,,
Bahrain,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2020,0,,,,
Bahrain,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2021,0,,,,
Bahrain,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2022,0,,,,
Bahrain,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2023,0.047,,,,
Bahrain,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2024,0.2,,,,
Bahrain,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2019,11.346006086892704,,,,
Bahrain,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2020,2.44,,,,
Bahrain,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2021,10,,,,
Bahrain,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2022,88,,,,
Bahrain,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2023,107.09,,,,
Bahrain,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2024,321.4,,,,
Bahrain,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2019,7.666272187382156,,,,
Bahrain,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2020,2,,,,
Bahrain,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2021,8,,,,
Bahrain,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2022,57,,,,
Bahrain,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2023,68,,,,
Bahrain,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2024,161,,,,
Bahrain,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2019,3.679733899510547,,,,
Bahrain,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2020,0.44,,,,
Bahrain,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2021,2,,,,
Bahrain,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2022,31,,,,
Bahrain,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2023,39,,,,
Bahrain,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2024,160,,,,
Bahrain,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2019,0,,,,
Bahrain,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2020,0,,,,
Bahrain,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2021,0,,,,
Bahrain,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2022,0,,,,
Bahrain,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2023,0.09,,,,
Bahrain,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2024,0.4,,,,
Bahrain,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2019,579,,,,
Bahrain,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2020,141,,,,
Bahrain,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2021,207,,,,
Bahrain,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2022,636,,,,
Bahrain,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2023,328.27,,,,
Bahrain,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2024,822,,,,
Bahrain,Kuwait,Inbound tourists by Air (Intra Tourism) (000),Annual,2019,391,,,,
Bahrain,Kuwait,Inbound tourists by Air (Intra Tourism) (000),Annual,2020,110,,,,
Bahrain,Kuwait,Inbound tourists by Air (Intra Tourism) (000),Annual,2021,162,,,,
Bahrain,Kuwait,Inbound tourists by Air (Intra Tourism) (000),Annual,2022,415,,,,
Bahrain,Kuwait,Inbound tourists by Air (Intra Tourism) (000),Annual,2023,209,,,,
Bahrain,Kuwait,Inbound tourists by Air (Intra Tourism) (000),Annual,2024,411,,,,
Bahrain,Kuwait,Inbound tourists by land (Intra Tourism)  (000),Annual,2019,188,,,,
Bahrain,Kuwait,Inbound tourists by land (Intra Tourism)  (000),Annual,2020,31,,,,
Bahrain,Kuwait,Inbound tourists by land (Intra Tourism)  (000),Annual,2021,45,,,,
Bahrain,Kuwait,Inbound tourists by land (Intra Tourism)  (000),Annual,2022,221,,,,
Bahrain,Kuwait,Inbound tourists by land (Intra Tourism)  (000),Annual,2023,119,,,,
Bahrain,Kuwait,Inbound tourists by land (Intra Tourism)  (000),Annual,2024,410,,,,
Bahrain,Kuwait,Inbound tourists by water(Intra Tourism)  (000),Annual,2019,0,,,,
Bahrain,Kuwait,Inbound tourists by water(Intra Tourism)  (000),Annual,2020,0,,,,
Bahrain,Kuwait,Inbound tourists by water(Intra Tourism)  (000),Annual,2021,0,,,,
Bahrain,Kuwait,Inbound tourists by water(Intra Tourism)  (000),Annual,2022,0,,,,
Bahrain,Kuwait,Inbound tourists by water(Intra Tourism)  (000),Annual,2023,0.27,,,,
Bahrain,Kuwait,Inbound tourists by water(Intra Tourism)  (000),Annual,2024,1,,,,
Bahrain,Emirates,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2019,129.54257737837497,,,,
Bahrain,Emirates,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2020,27.729487511567932,,,,
Bahrain,Emirates,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2021,53,,,,
Bahrain,Emirates,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2022,120,,,,
Bahrain,Emirates,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2023,73,,,,
Bahrain,Emirates,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2024,188,,,,
Bahrain,Emirates,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2019,80.053148399434,,,,
Bahrain,Emirates,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2020,20.445373984086057,,,,
Bahrain,Emirates,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2021,38,,,,
Bahrain,Emirates,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2022,89,,,,
Bahrain,Emirates,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2023,54,,,,
Bahrain,Emirates,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2024,163,,,,
Bahrain,Emirates,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2019,49.48942897894097,,,,
Bahrain,Emirates,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2020,7.284113527481873,,,,
Bahrain,Emirates,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2021,15,,,,
Bahrain,Emirates,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2022,31,,,,
Bahrain,Emirates,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2023,19,,,,
Bahrain,Emirates,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2024,25,,,,
Bahrain,Saudi Arabia,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2019,2871,,,,
Bahrain,Saudi Arabia,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2020,555,,,,
Bahrain,Saudi Arabia,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2021,1805,,,,
Bahrain,Saudi Arabia,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2022,2709.2401140094585,,,,
Bahrain,Saudi Arabia,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2023,4843,,,,
Bahrain,Saudi Arabia,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2024,12825,,,,
Bahrain,Saudi Arabia,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2015,2582.6440984348783,,,,
Bahrain,Saudi Arabia,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2016,2738.1695387281356,,,,
Bahrain,Saudi Arabia,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2017,3131.106613099718,,,,
Bahrain,Saudi Arabia,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2018,3257.679565597332,,,,
Bahrain,Saudi Arabia,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2019,2762,,,,
Bahrain,Saudi Arabia,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2020,533,,,,
Bahrain,Saudi Arabia,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2021,1742,,,,
Bahrain,Saudi Arabia,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2022,2676.3050130115225,,,,
Bahrain,Saudi Arabia,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2023,3584,,,,
Bahrain,Saudi Arabia,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2024,12470,,,,
Bahrain,Saudi Arabia,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2015,308,,,,
Bahrain,Saudi Arabia,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2016,205,,,,
Bahrain,Saudi Arabia,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2017,84,,,,
Bahrain,Saudi Arabia,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2018,92,,,,
Bahrain,Saudi Arabia,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2019,109,,,,
Bahrain,Saudi Arabia,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2020,22,,,,
Bahrain,Saudi Arabia,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2021,63,,,,
Bahrain,Saudi Arabia,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2022,32.935100997936146,,,,
Bahrain,Saudi Arabia,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2023,1259,,,,
Bahrain,Saudi Arabia,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2024,355,,,,
Bahrain,Oman,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2019,91,,,,
Bahrain,Oman,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2020,29,,,,
Bahrain,Oman,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2021,31,,,,
Bahrain,Oman,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2022,80.02949068614629,,,,
Bahrain,Oman,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2023,56,,,,
Bahrain,Oman,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2024,140,,,,
Bahrain,Oman,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2019,56,,,,
Bahrain,Oman,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2020,21,,,,
Bahrain,Oman,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2021,22,,,,
Bahrain,Oman,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2022,59.22182310774826,,,,
Bahrain,Oman,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2023,41,,,,
Bahrain,Oman,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2024,121,,,,
Bahrain,Oman,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2019,35,,,,
Bahrain,Oman,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2020,8,,,,
Bahrain,Oman,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2021,9,,,,
Bahrain,Oman,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2022,20.80766757839804,,,,
Bahrain,Oman,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2023,15,,,,
Bahrain,Oman,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2024,19,,,,
Bahrain,Qatar,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2019,11,,,,
Bahrain,Qatar,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2020,1.9801713280523157,,,,
Bahrain,Qatar,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2021,10,,,,
Bahrain,Qatar,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2022,87.76780447888551,,,,
Bahrain,Qatar,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2023,107,,,,
Bahrain,Qatar,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2024,322,,,,
Bahrain,Qatar,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2019,7,,,,
Bahrain,Qatar,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2020,1.4600105154379306,,,,
Bahrain,Qatar,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2021,7,,,,
Bahrain,Qatar,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2022,64.94817531437528,,,,
Bahrain,Qatar,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2023,79,,,,
Bahrain,Qatar,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2024,279,,,,
Bahrain,Qatar,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2019,4,,,,
Bahrain,Qatar,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2020,0.5201608126143851,,,,
Bahrain,Qatar,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2021,3,,,,
Bahrain,Qatar,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2022,22.819629164510236,,,,
Bahrain,Qatar,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2023,28,,,,
Bahrain,Qatar,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2024,43,,,,
Bahrain,Kuwait,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2019,579,,,,
Bahrain,Kuwait,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2020,141,,,,
Bahrain,Kuwait,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2021,207,,,,
Bahrain,Kuwait,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2022,636.1529884558213,,,,
Bahrain,Kuwait,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2023,328,,,,
Bahrain,Kuwait,Inbound tourists  by reason ot the tour (Intra Tourism) (000),Annual,2024,822,,,,
Bahrain,Kuwait,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2019,358,,,,
Bahrain,Kuwait,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2020,104,,,,
Bahrain,Kuwait,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2021,117,,,,
Bahrain,Kuwait,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2022,471,,,,
Bahrain,Kuwait,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2023,243,,,,
Bahrain,Kuwait,Inbound tourists by Personal reasons (Intra Tourism) (000),Annual,2024,712,,,,
Bahrain,Kuwait,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2019,221,,,,
Bahrain,Kuwait,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2020,37,,,,
Bahrain,Kuwait,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2021,90,,,,
Bahrain,Kuwait,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2022,165.15298845582126,,,,
Bahrain,Kuwait,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2023,85,,,,
Bahrain,Kuwait,Inbound tourists by Business and professional reason (Intra Tourism)  (000),Annual,2024,110,,,,
Bahrain,Gulf Cooperation Council,Outbound tourists (Intra Tourism)  (000),Annual,2017,1104.487231251752,,,,
Bahrain,Gulf Cooperation Council,Outbound tourists (Intra Tourism)  (000),Annual,2018,948.7524088204607,,,,
Bahrain,Saudi Arabia,Outbound tourists (Intra Tourism)  (000),Annual,2017,354.6716099160832,,,,
Bahrain,Saudi Arabia,Outbound tourists (Intra Tourism)  (000),Annual,2018,271.2289765270423,,,,
Bahrain,Saudi Arabia,Outbound tourists (Intra Tourism)  (000),Annual,2019,271.2289765270423,,,,
Bahrain,Other Countries,Outbound tourists (Intra Tourism)  (000),Annual,2017,1799.842563342857,,,,
Bahrain,Other Countries,Outbound tourists (Intra Tourism)  (000),Annual,2018,1589.8417500283767,,,,
Bahrain,Other Countries,Outbound tourists (Intra Tourism)  (000),Annual,2019,1589.8417500283767,,,,
Bahrain,Gulf Cooperation Council,Same day visitors leaving (Intra Tourism)(000),Annual,2017,225.51306245145236,,,,
Bahrain,Gulf Cooperation Council,Same day visitors leaving (Intra Tourism)(000),Annual,2018,257.3979092500084,,,,
Bahrain,Saudi Arabia,Same day visitors leaving (Intra Tourism)(000),Annual,2017,212.99751752369647,,,,
Bahrain,Saudi Arabia,Same day visitors leaving (Intra Tourism)(000),Annual,2018,229.95578660409146,,,,
Bahrain,Other Countries,Same day visitors leaving (Intra Tourism)(000),Annual,2017,6.0283281596867635,,,,
Bahrain,Other Countries,Same day visitors leaving (Intra Tourism)(000),Annual,2018,71.70707526047377,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2010,13024.616497608842,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2011,15776.047246940965,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2012,19847.034155385925,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2013,19933.83956519018,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2014,23009.946529578123,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2015,21834.11762125466,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2016,20887.059977111137,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2017,18606.92907296477,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2018,17569.89915761507,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2019,20292.205785713948,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2020,4881.780242704965,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2021,3869.216,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2022,18255.5925,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2023,30125.401,,,,
Saudi Arabia,Saudi Arabia,Total number of inbound visitors (000),Annual,2024,33479.096,,,,
